title,brand,category,actual_price,discount_price,rating,rating_count,discount_percent,price_category,popularity_score,revenue_potential
4K Action Camera,Sony,Tablet,601.55,27235.0,1.4,3123,-4427.470700689885,Midrange,11.265617315343405,1878640.65
4K Action Camera,OnePlus,Smartwatch,518.61,56466.0,4.8,4990,-10787.950483021923,Midrange,40.87387953345412,2587863.9
Noise Cancelling Earbuds,OnePlus,Tablet,443.7,69970.0,4.2,4802,-15669.664187514087,Budget,35.60338320699226,2130647.4
Gaming Laptop,Mi,Monitor,121.63,5521.0,1.7,577,-4439.176190084683,Budget,10.811275576743041,70180.51
Portable Bluetooth Speaker,LG,Tablet,718.31,10795.0,3.8,2512,-1402.8330386601888,Midrange,29.751083642665648,1804394.72
4K Action Camera,HP,Headphones,610.44,64207.0,2.5,1823,-10418.150842015593,Midrange,18.771967926585692,1112832.12
Portable Bluetooth Speaker,Boat,Speaker,437.76,26116.0,2.6,4790,-5865.826023391814,Budget,22.03368553589612,2096870.4
Wireless Bluetooth Headphones,Samsung,Tablet,870.44,51701.0,4.1,3980,-5839.639722439225,Midrange,33.9860821243013,3464351.2
4K Action Camera,OnePlus,Tablet,916.95,38649.0,4.9,3559,-4114.951742188778,Midrange,40.06982753684577,3263425.0500000003
Android Tablet,Mi,Camera,542.61,4365.0,1.5,1645,-704.4451816221595,Midrange,11.109155071855522,892593.4500000001
Gaming Laptop,Mi,Speaker,617.46,23796.0,2.7,2787,-3753.8528811582937,Midrange,21.419315384077123,1720861.02
Noise Cancelling Earbuds,Sony,Tablet,823.85,43105.0,2.9,940,-5132.141773381077,Midrange,19.8561351047976,774419.0
Wireless Bluetooth Headphones,Boat,Smartwatch,436.48,65785.0,2.5,1616,-14971.710043988267,Budget,18.470819648942765,705351.68
Gaming Laptop,Dell,Laptop,137.31,21818.0,2.5,1472,-15789.592891996213,Budget,18.237641041156575,202120.32
Android Tablet,HP,Monitor,25.64,1120.7,1.2,4303,-4270.904836193447,Budget,10.040760122209944,110328.92
Gaming Laptop,LG,Smartwatch,626.76,24599.0,3.7,3747,-3824.7877975620654,Midrange,30.447217280425757,2348469.7199999997
Android Tablet,JBL,Smartphone,461.0,33355.0,2.7,4655,-7135.357917570499,Budget,22.80396237141044,2145955.0
Android Tablet,Sony,Smartwatch,902.07,21808.0,1.8,3773,-2317.550744398993,Midrange,14.824603306671293,3403510.1100000003
Portable Bluetooth Speaker,HP,Camera,280.41,36413.0,4.3,2861,-12885.628187297169,Budget,34.2248866285005,802253.0100000001
High Resolution Monitor,JBL,Camera,168.72,24706.0,4.2,3989,-14543.195827406353,Budget,34.824495341512424,673024.08
Wireless Bluetooth Headphones,JBL,Tablet,712.63,20606.0,2.9,3462,-2791.542595736918,Midrange,23.634682578767027,2467125.06
Gaming Laptop,Boat,Smartwatch,214.38,14667.0,2.2,3139,-6741.589700531766,Budget,17.71435177358506,672938.82
Laptop with SSD Storage,Boat,Camera,397.96,61119.0,3.6,3526,-15258.076188561665,Budget,29.40553054884979,1403206.96
Wireless Bluetooth Headphones,Samsung,Laptop,625.48,57739.0,2.2,3664,-9131.150476434099,Midrange,18.054483951505656,2291758.72
High Resolution Monitor,Mi,Speaker,453.58,31177.0,1.9,3728,-6773.539397680674,Budget,15.62540122233976,1690946.24
Wireless Bluetooth Headphones,HP,Smartwatch,410.99,22102.0,3.9,3588,-5277.7464171877655,Budget,31.923952675475665,1474632.12
Smartphone with AMOLED Display,Sony,Monitor,714.82,4756.0,1.2,1455,-565.3423239416916,Midrange,8.740137874507957,1040063.1000000001
Laptop with SSD Storage,Apple,Laptop,167.92,12803.0,1.4,2568,-7524.464030490711,Budget,10.991780795953837,431218.55999999994
High Resolution Monitor,Sony,Tablet,155.5,53029.0,1.0,3189,-34002.25080385852,Budget,8.06777619577889,495889.5
Portable Bluetooth Speaker,Samsung,Speaker,417.01,69978.0,1.6,2148,-16680.892544543298,Budget,12.276412634628016,895737.48
Gaming Laptop,LG,Monitor,727.24,29710.0,1.3,1491,-3985.3088388977503,Midrange,9.500234614992818,1084314.84
Smart Fitness Watch,Mi,Tablet,300.27,252.0,5.0,832,16.075532021180933,Budget,33.62516821083422,249824.63999999998
High Resolution Monitor,Apple,Monitor,421.25,8545.0,2.2,2687,-1928.486646884273,Budget,17.37241594361469,1131898.75
Noise Cancelling Earbuds,OnePlus,Tablet,391.26,63170.0,1.6,4584,-16045.274242191894,Budget,13.488872615504906,1793535.8399999999
Gaming Laptop,LG,Monitor,385.33,18702.0,2.0,2374,-4753.5021929255445,Budget,15.545505432937484,914773.4199999999
High Resolution Monitor,Boat,Speaker,335.75,2910.0,4.7,3948,-766.716306775875,Budget,38.92172300804726,1325541.0
Smartphone with AMOLED Display,JBL,Laptop,997.62,9104.0,3.1,1893,-812.5719211723903,Midrange,23.393983448612673,1888494.66
Smart Fitness Watch,OnePlus,Monitor,458.19,45776.0,2.5,3212,-9890.615246949954,Budget,20.187400897789644,1471706.28
Smartphone with AMOLED Display,Sony,Monitor,272.16,29032.0,4.5,3349,-10567.254556143445,Budget,36.525220311686,911463.8400000001
Smart Fitness Watch,Sony,Headphones,499.5,61329.0,2.6,4464,-12178.078078078079,Budget,21.850463682607558,2229768.0
Noise Cancelling Earbuds,Boat,Smartwatch,600.64,9935.0,2.3,2851,-1554.0689930740546,Midrange,18.298284297528628,1712424.64
Gaming Laptop,Samsung,Speaker,136.86,29275.0,1.8,316,-21290.472015198007,Budget,10.366023192979105,43247.76
Portable Bluetooth Speaker,HP,Tablet,97.76,2920.0,2.5,1487,-2886.9067103109655,Budget,18.26297053848259,145369.12
Smartphone with AMOLED Display,OnePlus,Speaker,476.24,15996.0,2.3,349,-3258.810683688896,Budget,13.473246255311954,166207.76
Smartphone with AMOLED Display,OnePlus,Camera,791.65,67732.0,3.7,3327,-8455.801174761575,Midrange,30.00746916718207,2633819.55
Android Tablet,Dell,Tablet,458.19,36248.0,2.2,2808,-7811.128571116786,Budget,17.46928441962934,1286597.52
Smart Fitness Watch,LG,Speaker,560.95,5518.0,3.3,3811,-883.688385774133,Midrange,27.211500573754506,2137780.45
4K Action Camera,Mi,Laptop,512.72,40906.0,1.3,3585,-7878.233733811827,Midrange,10.6402304504146,1838101.2000000002
Gaming Laptop,LG,Tablet,575.37,78004.0,1.8,1000,-13457.189286893652,Midrange,12.435758602767397,575370.0
Smart Fitness Watch,HP,Tablet,67.66,30993.0,2.6,4777,-45706.97605675436,Budget,22.026621052502964,323211.82
Android Tablet,Sony,Speaker,423.11,24557.0,4.7,2651,-5703.928056533761,Budget,37.05042595113704,1121664.61
Wireless Bluetooth Headphones,Sony,Tablet,828.74,75834.0,2.5,3106,-9050.517653305016,Midrange,20.103532273482617,2574066.44
Smart Fitness Watch,Sony,Headphones,362.94,3995.0,3.7,1108,-1000.7329035102221,Budget,25.94149175319636,402137.52
Portable Bluetooth Speaker,Dell,Smartwatch,645.1,43527.0,2.0,3405,-6647.325995969616,Midrange,16.266587722445266,2196565.5
Gaming Laptop,Sony,Tablet,846.83,7989.0,1.5,4295,-843.4006825454932,Midrange,12.54815945428305,3637134.85
Android Tablet,HP,Smartwatch,944.15,47900.0,1.2,3014,-4973.346396229413,Midrange,9.613626130993543,2845668.1
Wireless Bluetooth Headphones,Boat,Speaker,865.77,76394.0,2.2,2461,-8723.821569238944,Midrange,17.17920447483768,2130659.9699999997
Laptop with SSD Storage,Mi,Monitor,985.24,33309.0,1.6,2769,-3280.8006171085217,Midrange,12.682564158690216,2728129.56
Android Tablet,HP,Smartphone,771.55,55430.0,1.7,3300,-7084.239517853671,Midrange,13.773367244150426,2546115.0
Laptop with SSD Storage,Mi,Smartphone,875.91,27410.0,4.0,1200,-3029.3169389549157,Midrange,28.363639288319934,1051092.0
Gaming Laptop,HP,Monitor,390.03,55215.0,1.1,1528,-14056.603338204755,Budget,8.065606126521969,595965.84
Smartphone with AMOLED Display,Sony,Monitor,871.7,13655.0,3.2,4137,-1466.4792933348626,Midrange,26.649497146577563,3606222.9000000004
Android Tablet,Boat,Monitor,169.23,75333.0,2.5,993,-44415.15688707676,Budget,17.254343016641435,168045.38999999998
Noise Cancelling Earbuds,OnePlus,Laptop,378.8,67921.0,3.0,1744,-17830.570221752903,Budget,22.393529503909583,660627.2000000001
Laptop with SSD Storage,LG,Smartphone,814.01,54537.0,3.3,2870,-6599.7948428151985,Midrange,26.27597174439951,2336208.7
Portable Bluetooth Speaker,JBL,Monitor,162.6,2944.0,2.3,1102,-1710.5781057810577,Budget,16.113314744283056,179185.19999999998
Noise Cancelling Earbuds,Boat,Laptop,865.17,46690.0,2.2,1018,-5296.627252447497,Midrange,15.238469473089996,880743.0599999999
High Resolution Monitor,OnePlus,Camera,157.51,5830.0,3.9,1406,-3601.3522950923752,Budget,28.271938722746118,221459.06
High Resolution Monitor,Samsung,Tablet,283.21,36002.0,4.5,3813,-12612.12174711345,Budget,37.10895203772164,1079879.73
Wireless Bluetooth Headphones,HP,Laptop,455.15,48633.0,1.8,1159,-10585.048884982973,Budget,12.701115511380738,527518.85
Smartphone with AMOLED Display,Samsung,Smartphone,357.04,76485.0,1.4,645,-21321.96952722384,Budget,9.059119305295642,230290.80000000002
Gaming Laptop,OnePlus,Speaker,446.82,23620.0,4.6,3361,-5186.245020366143,Budget,37.353340044255376,1501762.02
Android Tablet,Boat,Camera,696.25,37229.0,2.4,2448,-5247.073608617594,Midrange,18.728244136685202,1704420.0
4K Action Camera,HP,Smartphone,982.52,36924.0,3.2,758,-3658.0914383422223,Midrange,21.22240568766602,744750.16
Portable Bluetooth Speaker,JBL,Tablet,688.03,7589.0,2.4,2949,-1003.0042294667384,Midrange,19.174945078401276,2029000.47
Laptop with SSD Storage,Sony,Laptop,510.72,37985.0,1.5,3557,-7337.539160401002,Midrange,12.26543080233867,1816631.04
Gaming Laptop,HP,Headphones,571.65,1512.0,3.4,4665,-164.49750721595382,Midrange,28.723395338776676,2666747.25
Noise Cancelling Earbuds,HP,Smartwatch,584.3,57431.0,3.1,1334,-9729.026185178847,Midrange,22.309728369586487,779456.2
High Resolution Monitor,Boat,Tablet,967.89,62940.0,1.8,3033,-6402.8050708241635,Midrange,14.431746887835262,2935610.37
Portable Bluetooth Speaker,Boat,Smartphone,355.44,51241.0,2.8,4412,-14316.216520369118,Budget,23.49846802595473,1568201.28
4K Action Camera,OnePlus,Monitor,618.58,58267.0,4.2,2677,-9319.476866371366,Midrange,33.1498672102547,1655938.6600000001
Android Tablet,Apple,Laptop,888.34,72911.0,3.4,4695,-8107.555665623522,Midrange,28.745185629126972,4170756.3000000003
Wireless Bluetooth Headphones,HP,Monitor,340.68,53694.0,1.4,3843,-15660.831278619233,Budget,11.555976278126256,1309233.24
4K Action Camera,LG,Monitor,385.79,24157.0,3.2,4303,-6161.696778039866,Budget,26.775360325893185,1660054.37
Portable Bluetooth Speaker,HP,Monitor,213.8,42185.0,3.8,202,-19631.057062675394,Budget,20.19018272035879,43187.600000000006
4K Action Camera,OnePlus,Monitor,907.14,298.0,4.2,4429,67.1495028330798,Midrange,35.26385042476456,4017723.06
Portable Bluetooth Speaker,Mi,Monitor,600.57,25311.0,3.5,3305,-4114.496228582846,Midrange,28.362229974333392,1984883.85
Portable Bluetooth Speaker,Samsung,Camera,809.52,48951.0,1.6,1253,-5946.916691372666,Midrange,11.414549953908587,1014328.5599999999
Smart Fitness Watch,Sony,Smartphone,421.78,44155.0,3.8,3801,-10368.727772772536,Budget,31.324473587583824,1603185.7799999998
Laptop with SSD Storage,Apple,Tablet,456.67,17355.0,3.7,674,-3700.3372238158845,Budget,24.104436956228362,307795.58
High Resolution Monitor,JBL,Smartphone,638.37,51562.0,1.1,2529,-7977.133950530257,Midrange,8.619572039893724,1614437.73
Smart Fitness Watch,JBL,Tablet,349.39,31727.0,2.6,423,-8980.683476916913,Budget,15.72930698360309,147791.97
Android Tablet,JBL,Smartwatch,201.3,2598.0,2.3,530,-1190.6110283159462,Budget,14.431952648856457,106689.0
Smart Fitness Watch,Boat,Laptop,230.68,31041.0,3.7,1085,-13356.303103866827,Budget,25.86394905182736,250287.80000000002
Smartphone with AMOLED Display,JBL,Headphones,351.16,32194.0,1.9,1925,-9067.90067205832,Budget,14.370081125480334,675983.0
Smartphone with AMOLED Display,Sony,Camera,846.84,2479.0,3.4,2821,-192.7353455198148,Midrange,27.01368385020338,2388935.64
High Resolution Monitor,Samsung,Laptop,456.54,52492.0,4.7,2488,-11397.787707539317,Budget,36.752290621127685,1135871.52
4K Action Camera,JBL,Camera,830.36,68347.0,4.2,4473,-8131.008237391011,Midrange,35.305360196610316,3714200.2800000003
Laptop with SSD Storage,HP,Tablet,30.67,20109.0,4.7,2218,-65465.69938050212,Budget,36.21261603778319,68026.06
High Resolution Monitor,HP,Smartphone,40.63,9248.0,4.9,2248,-22661.50627615063,Budget,37.81938066460065,91336.24
Portable Bluetooth Speaker,Boat,Monitor,101.28,8339.0,1.0,874,-8133.609794628751,Budget,6.774223886357614,88518.72
Noise Cancelling Earbuds,Sony,Smartwatch,807.32,4325.0,3.5,900,-435.7231333300302,Midrange,23.812268401629183,726588.0
Laptop with SSD Storage,Samsung,Smartwatch,255.46,12374.0,2.7,1442,-4743.811164174431,Budget,19.641094808689452,368373.32
Laptop with SSD Storage,Apple,Speaker,204.7,14255.0,4.4,2526,-6863.849535906204,Budget,34.47306767250806,517072.19999999995
Portable Bluetooth Speaker,OnePlus,Headphones,498.29,15488.0,2.0,1651,-3008.2301471030923,Budget,14.819483908161846,822676.79
Portable Bluetooth Speaker,Samsung,Smartwatch,431.01,14650.0,4.9,1426,-3298.9930628059674,Budget,35.5903151256365,614620.26
Wireless Bluetooth Headphones,OnePlus,Monitor,110.06,56395.0,3.5,946,-51140.23260039978,Budget,23.986546826151272,104116.76000000001
High Resolution Monitor,Mi,Smartphone,736.9,12425.0,4.2,2119,-1586.1175193377665,Midrange,32.16851974419745,1561491.0999999999
Portable Bluetooth Speaker,OnePlus,Headphones,963.69,68265.0,1.3,1100,-6983.709491641503,Midrange,9.105166377739485,1060059.0
Smartphone with AMOLED Display,LG,Tablet,422.85,61141.0,1.7,237,-14359.264514603288,Budget,9.302860145241507,100215.45000000001
Android Tablet,HP,Laptop,442.57,65536.0,4.0,4117,-14708.052963373026,Budget,33.29249155035094,1822060.69
Noise Cancelling Earbuds,Sony,Tablet,778.05,20356.0,1.1,4023,-2516.284300494827,Midrange,9.130034882957533,3130095.15
High Resolution Monitor,Dell,Monitor,332.86,48894.0,4.3,2009,-14589.058463017484,Budget,32.70532700452842,668715.74
Gaming Laptop,Boat,Monitor,285.96,53076.0,1.1,1884,-18460.63785144776,Budget,8.295851409870323,538748.64
Smartphone with AMOLED Display,LG,Smartwatch,605.93,71342.0,3.6,4256,-11673.967289950988,Midrange,30.08275187698135,2578838.0799999996
4K Action Camera,OnePlus,Headphones,781.37,11462.0,2.5,4143,-1366.910682519165,Midrange,20.8235419598483,3237215.91
Portable Bluetooth Speaker,JBL,Smartphone,531.99,17665.0,3.4,3660,-3220.551138179289,Midrange,27.8986714846088,1947083.4000000001
Gaming Laptop,Sony,Tablet,879.27,5404.0,3.8,143,-514.6007483480614,Midrange,18.8852905383888,125735.61
Portable Bluetooth Speaker,LG,Speaker,847.56,52598.0,2.4,4839,-6105.814337628015,Midrange,20.363207999305626,4101342.84
Laptop with SSD Storage,Boat,Tablet,765.31,44711.0,1.4,2215,-5742.207732814155,Midrange,10.784842667014043,1695161.65
Smartphone with AMOLED Display,HP,Camera,337.78,57738.0,1.3,394,-16993.37438569483,Budget,7.772551494371458,133085.31999999998
Laptop with SSD Storage,Sony,Camera,156.14,41934.0,3.4,3440,-26756.66709363392,Budget,27.68795917971143,537121.6
Wireless Bluetooth Headphones,Boat,Smartphone,996.14,904.4,3.1,1650,9.209548858594175,Midrange,22.9683229761524,1643631.0
Laptop with SSD Storage,Mi,Smartphone,776.61,69905.0,4.0,1285,-8901.300524072572,Midrange,28.637167619190258,997943.85
Wireless Bluetooth Headphones,Mi,Camera,131.68,65177.0,3.0,1737,-49396.506682867555,Budget,22.381470917476012,228728.16
Wireless Bluetooth Headphones,Boat,Speaker,159.93,26092.0,2.7,2347,-16214.637653973614,Budget,20.955561788559564,375355.71
Gaming Laptop,LG,Headphones,639.44,43871.0,2.6,3976,-6760.846991117226,Midrange,21.549535917539995,2542413.4400000004
Portable Bluetooth Speaker,Sony,Camera,542.28,46841.0,1.1,4730,-8537.788596297116,Midrange,9.308081063194264,2564984.4
4K Action Camera,LG,Smartphone,210.23,17379.0,2.3,3434,-8166.660324406603,Budget,18.726076070709833,721929.82
Laptop with SSD Storage,Apple,Smartwatch,121.02,2614.0,4.9,2802,-2059.973558089572,Budget,38.898383200707464,339098.04
Smartphone with AMOLED Display,OnePlus,Laptop,589.24,58909.0,4.5,3488,-9897.45434797366,Midrange,36.70816698534048,2055269.12
Wireless Bluetooth Headphones,Apple,Speaker,887.96,27483.0,2.3,3073,-2995.0718500833373,Midrange,18.47069032542664,2728701.08
Portable Bluetooth Speaker,Mi,Monitor,989.89,14852.0,3.4,3635,-1400.3687278384468,Midrange,27.875374148011055,3598250.15
Noise Cancelling Earbuds,HP,Speaker,218.87,28756.0,4.4,485,-13038.392653173116,Budget,27.219317945162175,106151.95
High Resolution Monitor,Samsung,Smartwatch,313.55,1873.0,2.8,1082,-497.35289427523514,Budget,19.564972691602772,339261.10000000003
Gaming Laptop,OnePlus,Smartwatch,60.51,66562.0,1.1,1575,-109901.65261940176,Budget,8.098909797459608,95303.25
4K Action Camera,Mi,Monitor,616.67,16088.0,1.3,2701,-2508.850762968849,Midrange,10.272271774076188,1665625.67
Smart Fitness Watch,LG,Tablet,177.67,14686.0,3.0,3260,-8165.886193504813,Budget,24.269367527367955,579204.2
Gaming Laptop,LG,Smartphone,480.55,26577.0,4.9,264,-5430.537925293934,Budget,27.34067614733249,126865.2
Noise Cancelling Earbuds,LG,Camera,326.63,73668.0,3.8,1282,-22453.96013838288,Budget,27.196434185539417,418739.66
High Resolution Monitor,HP,Tablet,178.76,35514.0,1.3,405,-19766.860595211456,Budget,7.808259107482253,72397.8
Noise Cancelling Earbuds,Apple,Headphones,636.9,2814.0,1.8,2932,-341.8276024493641,Midrange,14.370805924159411,1867390.8
Laptop with SSD Storage,Samsung,Speaker,469.51,18981.0,4.1,337,-3942.7253945602865,Budget,23.874488171480376,158224.87
Wireless Bluetooth Headphones,LG,Monitor,810.34,13260.0,4.4,2132,-1536.3501740010365,Midrange,33.727252761273945,1727644.8800000001
4K Action Camera,Dell,Speaker,84.64,29985.0,3.5,1227,-35326.5122873346,Budget,24.895997380474807,103853.28
Android Tablet,OnePlus,Tablet,56.98,50962.0,3.6,2718,-89338.39943839944,Budget,28.468870000676894,154871.63999999998
Wireless Bluetooth Headphones,Sony,Smartwatch,296.9,21221.0,1.1,4918,-7047.524418996295,Budget,9.350946590474875,1460154.2
Android Tablet,Dell,Camera,390.69,49545.0,4.3,2314,-12581.409813407048,Budget,33.312809356037434,904056.66
High Resolution Monitor,Samsung,Speaker,219.97,60891.0,4.2,885,-27581.502023003133,Budget,28.50421119254134,194673.45
Portable Bluetooth Speaker,HP,Headphones,600.09,18746.0,2.0,1602,-3023.8647536202902,Midrange,14.759264305219105,961344.18
Smart Fitness Watch,Samsung,Smartwatch,902.18,63287.0,3.8,1533,-6914.897248886033,Midrange,27.875409131323362,1383041.94
Smartphone with AMOLED Display,Sony,Headphones,78.32,65094.0,1.9,169,-83012.87027579163,Budget,9.758017030395498,13236.079999999998
Wireless Bluetooth Headphones,OnePlus,Camera,643.59,65641.0,1.2,1423,-10099.195139762893,Midrange,8.713470110366305,915828.5700000001
4K Action Camera,Sony,Speaker,198.47,74226.0,1.8,2951,-37299.10313901345,Budget,14.382428734296655,585684.97
Noise Cancelling Earbuds,Boat,Laptop,183.23,29646.0,1.7,1329,-16079.664902035694,Budget,12.227988176066859,243512.66999999998
4K Action Camera,OnePlus,Tablet,359.22,55683.0,2.4,1224,-15401.085685652246,Budget,17.065670695149183,439685.28
High Resolution Monitor,Samsung,Speaker,829.09,76360.0,2.7,2604,-9110.097818089713,Midrange,21.236007476306163,2158950.36
Android Tablet,LG,Tablet,618.01,556.5,3.0,1187,9.952913383278586,Midrange,21.240079499767774,733577.87
Noise Cancelling Earbuds,Samsung,Camera,411.89,42305.0,2.9,2891,-10170.94612639297,Budget,23.1121403915081,1190773.99
Smartphone with AMOLED Display,Samsung,Speaker,641.25,66376.0,2.1,106,-10251.03313840156,Midrange,9.812940552370003,67972.5
Smartphone with AMOLED Display,OnePlus,Tablet,39.3,28884.0,1.1,3614,-73396.18320610687,Budget,9.012131848052153,142030.19999999998
Wireless Bluetooth Headphones,Boat,Monitor,119.21,76903.0,3.4,2187,-64410.52764029863,Budget,26.148526756042365,260712.27
High Resolution Monitor,Samsung,Tablet,813.9,1296.4,2.6,2941,-59.282467133554505,Midrange,20.765796743019596,2393679.9
Portable Bluetooth Speaker,Dell,Speaker,879.94,47083.0,2.2,3768,-5250.705729936131,Midrange,18.116042985187697,3315613.9200000004
High Resolution Monitor,Mi,Smartphone,192.18,35000.0,4.5,3233,-18112.09282963888,Budget,36.36663768061673,621317.9400000001
